Date,Open,High,Low,Close
11-December-2019,11916.30,11964.09,11875.01,11950.77,
12-December-2019,11995.44,12055.63,11980.78,12019.91,
13-December-2019,12069.09,12154.06,12064.56,12141.86,
16-December-2019,12186.35,12190.52,12100.41,12105.72,
17-December-2019,12138.69,12231.67,12123.81,12216.83,
18-December-2019,12251.78,12283.02,12210.71,12268.64,
19-December-2019,12274.26,12309.77,12239.13,12298.65,
20-December-2019,12317.87,12336.28,12299.51,12319.53,
23-December-2019,12291.96,12338.45,12262.53,12311.08,
24-December-2019,12325.73,12331.86,12256.93,12266.67,
26-December-2019,12290.20,12290.20,12182.81,12190.40,
27-December-2019,12226.05,12320.08,12221.60,12310.00,
30-December-2019,12341.67,12353.17,12281.05,12318.93,
31-December-2019,12331.92,12332.02,12218.59,12236.19,
1-January-2020,12262.19,12289.86,12234.08,12251.58,
2-January-2020,12263.86,12363.88,12260.32,12357.77,
3-January-2020,12358.37,12358.79,12268.84,12302.38,
6-January-2020,12276.04,12276.04,12044.04,12061.12,
7-January-2020,12148.75,12228.28,12078.65,12121.53,
8-January-2020,12037.47,12113.83,11999.85,12101.30,
9-January-2020,12218.20,12302.80,12210.32,12294.53,
10-January-2020,12327.95,12388.88,12293.24,12335.44,
13-January-2020,12384.68,12417.39,12370.83,12412.20,
14-January-2020,12425.37,12458.45,12394.88,12448.12,
15-January-2020,12453.16,12453.16,12373.11,12439.33,
16-January-2020,12461.23,12490.04,12417.45,12453.44,
17-January-2020,12450.01,12487.48,12421.86,12455.78,
20-January-2020,12534.54,12536.11,12328.50,12333.88,
21-January-2020,12323.88,12342.72,12273.53,12281.79,
22-January-2020,12315.72,12337.17,12209.62,12224.61,
23-January-2020,12243.34,12318.61,12218.29,12310.90,
24-January-2020,12311.86,12408.67,12282.15,12382.17,
27-January-2020,12356.91,12361.82,12248.03,12258.35,
28-January-2020,12298.74,12306.51,12171.64,12198.27,
29-January-2020,12245.79,12314.18,12245.79,12278.24,
30-January-2020,12326.81,12326.81,12146.46,12167.07,
31-January-2020,12235.67,12236.92,12068.72,12082.99,
1-February-2020,12095.21,12150.92,11737.55,11767.64,
3-February-2020,11769.38,11868.12,11723.69,11823.94,
4-February-2020,11914.10,12093.70,11899.88,12086.08,
5-February-2020,12130.50,12216.96,12070.24,12208.89,
6-February-2020,12235.15,12295.91,12206.32,12271.40,
7-February-2020,12296.08,12296.08,12220.54,12245.44,
10-February-2020,12257.46,12258.61,12138.02,12176.27,
11-February-2020,12233.01,12308.05,12228.44,12236.18,
12-February-2020,12272.95,12351.95,12272.85,12313.98,
13-February-2020,12351.65,12351.67,12254.48,12286.92,
14-February-2020,12298.40,12356.82,12197.83,12215.13,
17-February-2020,12238.36,12252.58,12127.23,12134.00,
18-February-2020,12132.03,12132.03,11991.51,12081.93,
19-February-2020,12150.64,12235.21,12137.83,12226.79,
20-February-2020,12235.76,12270.64,12187.12,12194.91,
24-February-2020,12161.99,12161.99,11923.13,11941.07,
25-February-2020,11985.02,12001.83,11885.83,11903.01,
26-February-2020,11875.68,11887.67,11742.24,11777.28,
27-February-2020,11794.70,11794.70,11633.62,11729.59,
28-February-2020,11539.19,11539.19,11268.31,11292.68,
2-March-2020,11472.51,11541.36,11138.49,11238.01,
3-March-2020,11337.65,11454.07,11263.77,11421.33,
4-March-2020,11450.73,11468.55,11189.39,11358.32,
5-March-2020,11414.68,11497.91,11353.94,11379.84,
6-March-2020,11111.67,11142.18,10939.32,11098.96,
9-March-2020,10926.55,10926.55,10418.20,10550.18,
11-March-2020,10517.67,10650.69,10449.06,10549.73,
12-March-2020,10197.71,10197.71,9599.11,9677.35,
13-March-2020,9226.40,10224.41,8682.79,10039.47,
16-March-2020,9774.36,9774.36,9267.49,9298.47,
17-March-2020,9350.67,9512.81,9040.84,9089.40,
18-March-2020,9208.50,9245.24,8535.95,8595.44,
19-March-2020,8274.83,8677.89,7951.77,8363.61,
20-March-2020,8421.21,8966.99,8281.83,8827.11,
23-March-2020,8203.97,8246.35,7658.94,7683.09,
24-March-2020,7972.86,8089.19,7588.58,7866.16,
25-March-2020,7810.28,8401.18,7778.19,8343.22,
26-March-2020,8496.21,8792.61,8348.58,8730.92,
27-March-2020,8958.93,9083.57,8561.97,8692.80,
30-March-2020,8546.69,8619.00,8314.63,8355.56,
31-March-2020,8594.25,8742.73,8425.00,8668.98,
1-April-2020,8692.07,8692.08,8294.67,8347.45,
3-April-2020,8436.86,8443.29,8156.59,8179.94,
7-April-2020,8532.45,8895.03,8448.71,8873.88,
8-April-2020,8791.40,9228.87,8746.68,8857.67,
9-April-2020,9046.72,9238.01,9023.89,9221.36,
13-April-2020,9243.97,9243.97,9021.14,9107.74,
15-April-2020,9261.74,9384.54,9014.37,9066.57,
16-April-2020,9000.46,9198.48,8963.63,9146.57,
17-April-2020,9437.03,9457.97,9232.65,9403.81,
20-April-2020,9534.76,9535.24,9369.36,9395.55,
21-April-2020,9186.25,9186.25,9058.79,9117.63,
22-April-2020,9173.77,9333.75,9077.88,9318.17,
23-April-2020,9399.56,9465.01,9312.40,9430.67,
24-April-2020,9319.77,9407.81,9257.58,9267.78,
27-April-2020,9369.93,9485.71,9368.20,9403.74,
28-April-2020,9508.80,9521.59,9375.94,9490.49,
29-April-2020,9554.21,9695.70,9512.40,9652.77,
30-April-2020,9836.66,9973.05,9830.96,9951.25,
4-May-2020,9688.94,9688.94,9369.93,9392.99,
5-May-2020,9528.96,9556.77,9290.49,9305.34,
6-May-2020,9339.16,9434.68,9209.47,9375.23,
7-May-2020,9370.02,9384.77,9283.85,9298.51,
8-May-2020,9474.99,9477.43,9344.93,9356.93,
11-May-2020,9470.88,9542.50,9342.86,9360.25,
12-May-2020,9304.29,9360.08,9166.80,9315.32,
13-May-2020,9727.11,9727.92,9460.86,9495.33,
14-May-2020,9357.53,9410.96,9256.86,9280.23,
15-May-2020,9328.34,9328.34,9187.06,9263.88,
18-May-2020,9310.78,9310.78,8929.27,8943.57,
19-May-2020,9068.07,9143.88,8973.16,8996.56,
20-May-2020,8989.89,9204.88,8989.10,9185.18,
21-May-2020,9214.80,9297.07,9178.25,9227.95,
22-May-2020,9197.01,9273.51,9098.19,9159.29,
26-May-2020,9214.76,9272.45,9127.70,9158.69,
27-May-2020,9208.08,9424.93,9127.24,9410.80,
28-May-2020,9473.57,9605.74,9425.29,9587.64,
29-May-2020,9546.11,9712.76,9489.92,9697.90,
1-June-2020,9835.17,10031.61,9827.14,9936.37,
2-June-2020,9989.48,10087.42,9940.84,10076.30,
3-June-2020,10182.41,10268.93,10128.23,10154.33,
4-June-2020,10152.57,10226.90,10047.91,10136.37,
5-June-2020,10206.53,10282.30,10146.27,10251.64,
8-June-2020,10404.53,10427.48,10228.95,10273.12,
9-June-2020,10326.12,10402.17,10135.18,10162.70,
10-June-2020,10187.46,10252.40,10146.46,10226.23,
11-June-2020,10222.70,10230.47,10003.60,10018.44,
12-June-2020,9701.64,10116.58,9676.90,10095.64,
15-June-2020,10078.60,10078.60,9863.52,9941.34,
16-June-2020,10116.67,10161.82,9852.45,10028.55,
17-June-2020,9983.71,10119.71,9957.01,10009.08,
18-June-2020,9975.13,10207.17,9975.13,10190.58,
19-June-2020,10231.55,10366.19,10180.74,10341.91,
22-June-2020,10396.64,10497.90,10386.70,10424.44,
23-June-2020,10459.15,10598.76,10422.77,10585.58,
24-June-2020,10658.97,10677.14,10399.09,10423.50,
25-June-2020,10334.24,10481.61,10321.05,10415.93,
26-June-2020,10505.89,10538.40,10438.60,10502.48,
29-June-2020,10440.74,10451.88,10346.27,10425.00,
30-June-2020,10488.77,10513.91,10381.54,10410.76,
1-July-2020,10441.10,10543.24,10408.77,10527.66,
2-July-2020,10580.34,10685.31,10577.79,10648.43,
3-July-2020,10702.28,10727.45,10662.91,10707.56,
6-July-2020,10785.46,10880.43,10771.08,10836.82,
7-July-2020,10884.70,10893.60,10765.49,10878.57,
8-July-2020,10904.66,10929.39,10762.10,10788.89,
9-July-2020,10829.67,10906.91,10821.37,10887.97,
10-July-2020,10844.58,10901.87,10793.53,10843.66,
13-July-2020,10923.49,10962.15,10830.13,10878.29,
14-July-2020,10839.66,10840.71,10652.83,10693.12,
15-July-2020,10776.51,10899.72,10657.03,10697.23,
16-July-2020,10786.67,10821.07,10664.99,10808.12,
17-July-2020,10835.14,11004.40,10826.37,10978.62,
20-July-2020,11081.89,11105.94,11027.47,11090.72,
21-July-2020,11200.96,11234.36,11177.87,11216.45,
22-July-2020,11281.84,11287.40,11108.44,11185.72,
23-July-2020,11177.56,11287.31,11157.76,11267.70,
24-July-2020,11219.26,11260.06,11134.81,11232.51,
27-July-2020,11270.78,11270.78,11122.66,11163.28,
28-July-2020,11199.40,11338.56,11192.21,11323.78,
29-July-2020,11316.49,11367.34,11197.60,11249.50,
30-July-2020,11296.99,11341.40,11148.48,11168.32,
31-July-2020,11200.36,11222.57,11109.90,11158.96,
3-August-2020,11160.53,11160.78,10984.87,10991.48,
4-August-2020,11039.66,11196.01,11010.80,11182.96,
5-August-2020,11242.41,11309.89,11154.68,11190.95,
6-August-2020,11266.17,11339.28,11223.02,11296.44,
7-August-2020,11291.17,11334.17,11248.11,11317.51,
10-August-2020,11372.52,11443.97,11355.66,11387.93,
11-August-2020,11445.65,11489.02,11416.72,11433.17,
12-August-2020,11417.00,11435.66,11351.82,11424.00,
13-August-2020,11460.76,11480.38,11402.79,11437.52,
14-August-2020,11476.79,11502.21,11246.04,11314.16,
17-August-2020,11369.21,11397.52,11275.41,11381.94,
18-August-2020,11397.36,11529.46,11390.64,11516.18,
19-August-2020,11574.45,11592.80,11525.63,11542.72,
20-August-2020,11457.87,11502.51,11427.81,11457.56,
21-August-2020,11535.05,11565.42,11503.10,11511.48,
24-August-2020,11557.17,11617.99,11551.75,11589.50,
25-August-2020,11639.68,11655.58,11551.22,11601.09,
26-August-2020,11636.81,11681.46,11591.43,11671.26,
27-August-2020,11729.33,11741.24,11673.84,11690.14,
28-August-2020,11734.57,11813.01,11730.92,11772.45,
31-August-2020,11882.80,11912.46,11424.80,11480.92,
1-September-2020,11517.66,11636.51,11465.89,11576.19,
2-September-2020,11582.90,11664.19,11538.64,11645.34,
3-September-2020,11673.09,11694.96,11626.61,11646.65,
4-September-2020,11448.40,11572.12,11418.41,11446.31,
7-September-2020,11444.49,11492.32,11361.02,11458.40,
8-September-2020,11486.67,11537.97,11387.41,11414.54,
9-September-2020,11316.62,11398.94,11281.26,11380.54,
10-September-2020,11473.36,11557.81,11438.47,11547.24,
11-September-2020,11558.88,11593.62,11523.09,11569.34,
14-September-2020,11633.13,11677.40,11504.88,11558.18,
15-September-2020,11603.16,11663.04,11574.80,11648.51,
16-September-2020,11684.71,11743.25,11658.02,11732.07,
17-September-2020,11688.60,11718.76,11634.65,11650.48,
18-September-2020,11721.15,11723.44,11591.22,11647.17,
21-September-2020,11643.57,11668.82,11336.63,11367.76,
22-September-2020,11408.96,11411.66,11177.02,11266.68,
23-September-2020,11379.30,11382.69,11135.24,11241.97,
24-September-2020,11123.59,11129.41,10905.32,10922.35,
25-September-2020,11042.55,11206.31,10977.86,11183.76,
28-September-2020,11289.66,11391.32,11241.04,11379.06,
29-September-2020,11442.94,11461.31,11326.66,11366.73,
30-September-2020,11395.03,11438.20,11332.64,11391.75,
1-October-2020,11490.63,11566.34,11490.63,11554.38,
5-October-2020,11633.33,11696.65,11579.70,11629.13,
6-October-2020,11728.04,11787.64,11693.48,11775.47,
7-October-2020,11792.82,11856.08,11745.94,11832.79,
8-October-2020,11924.12,11979.47,11873.20,11920.36,
9-October-2020,11940.44,12008.02,11891.37,11985.51,
12-October-2020,12039.70,12075.58,11917.41,11977.24,
13-October-2020,11981.50,12033.76,11939.94,11969.49,
14-October-2020,11967.99,12030.31,11863.64,12006.90,
15-October-2020,12070.45,12070.45,11708.27,11724.14,
16-October-2020,11780.72,11834.20,11718.47,11814.59,
19-October-2020,11906.30,11940.30,11870.57,11926.75,
20-October-2020,11924.78,11997.57,11892.67,11955.87,
21-October-2020,12023.84,12068.20,11827.28,11984.08,
22-October-2020,11942.91,11989.50,11881.45,11954.61,
23-October-2020,12006.16,12029.67,11973.60,11993.48,
26-October-2020,11994.47,12008.64,11774.26,11827.38,
27-October-2020,11843.50,11962.12,11781.74,11955.02,
28-October-2020,11988.77,11990.54,11753.59,11791.12,
29-October-2020,11682.96,11809.54,11677.58,11746.26,
30-October-2020,11764.72,11826.92,11618.15,11720.76,
2-November-2020,11794.93,11802.71,11646.07,11749.97,
3-November-2020,11816.43,11910.97,11811.77,11888.13,
4-November-2020,11872.51,12003.92,11838.59,11986.28,
5-November-2020,12116.56,12202.48,12098.83,12196.06,
6-November-2020,12222.74,12338.29,12210.13,12323.17,
9-November-2020,12436.39,12527.58,12420.02,12515.79,
10-November-2020,12610.12,12675.56,12526.28,12665.01,
11-November-2020,12713.46,12803.27,12621.20,12789.09,
12-November-2020,12722.34,12789.13,12680.77,12745.10,
13-November-2020,12726.37,12792.40,12672.47,12784.27,
14-November-2020,12889.33,12893.89,12812.18,12842.44,
17-November-2020,12956.54,12973.28,12860.14,12932.70,
18-November-2020,12939.48,13011.66,12877.93,13001.34,
19-November-2020,12931.37,13038.32,12817.91,12839.33,
20-November-2020,12883.30,12959.34,12802.84,12928.27,
23-November-2020,13006.27,13042.96,12914.41,13003.39,
24-November-2020,13080.55,13144.89,13056.99,13125.27,
25-November-2020,13193.99,13214.72,12907.70,12929.68,
26-November-2020,12970.85,13094.41,12875.93,13065.99,
27-November-2020,13091.79,13125.38,13011.79,13050.61,
1-December-2020,13147.93,13223.79,13063.44,13205.51,
2-December-2020,13234.54,13235.32,13097.53,13225.93,
3-December-2020,13309.21,13321.41,13239.12,13267.86,
4-December-2020,13289.18,13403.00,13277.42,13386.97,
7-December-2020,13402.37,13505.60,13383.13,13495.98,
8-December-2020,13544.84,13572.06,13433.46,13526.34,
9-December-2020,13604.14,13674.19,13588.57,13650.01,
10-December-2020,13620.71,13632.47,13518.48,13611.82,
11-December-2020,13649.31,13708.38,13532.46,13643.32,
14-December-2020,13698.52,13729.00,13617.60,13691.91,
15-December-2020,13705.50,13719.97,13584.95,13705.60,
16-December-2020,13795.37,13833.59,13752.44,13825.34,
17-December-2020,13858.16,13909.26,13821.25,13862.47,
18-December-2020,13904.02,13904.03,13777.86,13888.05,
21-December-2020,13872.23,13895.38,13213.90,13428.50,
22-December-2020,13404.68,13605.31,13266.56,13580.77,
23-December-2020,13605.50,13750.75,13548.53,13732.48,
24-December-2020,13824.23,13890.57,13763.77,13870.75,
28-December-2020,13932.87,14004.13,13932.40,13993.71,
29-December-2020,14037.44,14085.32,13970.24,14046.41,
30-December-2020,14097.69,14105.60,13973.96,14091.87,
31-December-2020,14096.40,14132.92,14056.67,14100.47,
1-January-2021,14114.51,14176.86,14111.60,14149.78,
4-January-2021,14225.72,14294.84,14099.45,14282.52,
5-January-2021,14234.12,14385.33,14189.64,14370.24,
6-January-2021,14422.58,14422.58,14213.13,14326.63,
7-January-2021,14431.78,14443.07,14325.94,14342.12,
8-January-2021,14448.78,14570.31,14432.82,14553.65,
11-January-2021,14681.87,14686.15,14571.05,14677.39,
12-January-2021,14676.12,14772.74,14630.80,14746.39,
13-January-2021,14825.10,14837.52,14590.80,14729.25,
14-January-2021,14722.35,14777.84,14642.31,14760.70,
15-January-2021,14783.97,14793.98,14516.90,14593.13,
18-January-2021,14600.74,14612.04,14367.93,14417.10,
19-January-2021,14514.27,14689.76,14507.80,14671.20,
20-January-2021,14710.61,14813.14,14670.66,14792.51,
21-January-2021,14885.66,14912.13,14659.58,14730.22,
22-January-2021,14738.08,14775.01,14511.82,14524.20,
25-January-2021,14649.06,14651.62,14370.23,14392.02,
27-January-2021,14407.95,14408.39,14086.81,14126.45,
28-January-2021,13959.26,14066.50,13900.20,13998.92,
29-January-2021,14158.17,14158.99,13757.51,13797.78,
1-February-2021,13891.68,14470.16,13812.67,14425.29,
2-February-2021,14601.93,14855.60,14601.78,14793.38,
3-February-2021,14916.24,15010.35,14730.60,14930.31,
4-February-2021,14933.94,15065.87,14882.30,15049.54,
5-February-2021,15170.03,15170.03,15001.78,15045.30,
8-February-2021,15165.23,15276.61,15165.23,15242.13,
9-February-2021,15285.50,15375.53,15188.87,15235.39,
10-February-2021,15257.12,15296.87,15112.60,15250.81,
11-February-2021,15216.33,15324.56,15206.37,15312.27,
12-February-2021,15344.10,15378.60,15221.16,15301.47,
15-February-2021,15410.39,15478.35,15398.90,15461.07,
16-February-2021,15532.58,15573.28,15385.64,15462.27,
17-February-2021,15441.51,15469.99,15334.00,15379.69,
18-February-2021,15446.78,15446.78,15267.58,15304.71,
19-February-2021,15283.81,15320.71,15061.43,15143.81,
22-February-2021,15150.48,15177.43,14804.37,14844.32,
23-February-2021,14924.31,15029.84,14826.65,14903.09,
24-February-2021,14933.92,15176.49,14865.63,15153.52,
25-February-2021,15276.44,15338.57,15243.61,15269.66,
26-February-2021,15047.53,15105.02,14657.16,14723.98,
1-March-2021,14910.34,14992.64,14837.74,14954.22,
2-March-2021,15074.84,15168.08,14964.43,15127.04,
3-March-2021,15252.47,15462.60,15214.89,15438.34,
4-March-2021,15263.03,15413.37,15202.13,15301.23,
5-March-2021,15214.49,15309.13,15066.55,15142.05,
8-March-2021,15230.37,15313.76,15124.57,15157.20,
9-March-2021,15237.64,15309.42,15097.82,15263.59,
10-March-2021,15376.84,15385.87,15274.13,15350.06,
12-March-2021,15457.23,15499.15,15136.05,15207.80,
15-March-2021,15217.67,15231.02,14918.85,15104.65,
16-March-2021,15168.99,15218.43,15077.31,15100.58,
17-March-2021,15117.45,15134.84,14867.91,14891.18,
18-March-2021,14999.47,15038.57,14637.96,14716.71,
19-March-2021,14617.63,14948.47,14485.80,14912.87,
22-March-2021,14917.55,14943.81,14786.98,14919.25,
23-March-2021,14961.32,15064.77,14905.47,15008.20,
24-March-2021,14937.15,14957.25,14729.38,14743.58,
25-March-2021,14753.18,14764.66,14441.56,14505.95,
26-March-2021,14653.54,14747.50,14593.50,14688.57,
30-March-2021,14785.11,15022.83,14785.11,14988.52,
31-March-2021,14971.26,14971.53,14845.26,14863.54,
1-April-2021,14974.34,15060.25,14870.43,15044.50,
5-April-2021,15046.67,15048.10,14637.73,14811.37,
6-April-2021,14889.71,14952.22,14754.62,14869.66,
7-April-2021,14898.94,15065.85,14852.52,15018.66,
8-April-2021,15090.46,15191.37,15036.45,15087.93,
9-April-2021,15098.92,15134.94,15006.17,15051.16,
12-April-2021,14842.02,14845.77,14423.97,14482.35,
13-April-2021,14513.42,14705.68,14456.50,14686.22,
15-April-2021,14670.62,14779.58,14525.29,14756.53,
16-April-2021,14801.81,14885.87,14742.81,14808.45,
19-April-2021,14536.76,14561.53,14378.96,14541.92,
20-April-2021,14701.58,14720.33,14403.57,14495.10,
22-April-2021,14436.05,14606.97,14362.26,14589.25,
23-April-2021,14536.65,14649.36,14463.33,14533.08,
26-April-2021,14623.30,14731.34,14613.93,14672.24,
27-April-2021,14699.19,14857.81,14690.72,14839.96,
28-April-2021,14893.46,15062.29,14893.25,15039.11,
29-April-2021,15143.74,15219.29,14992.89,15064.61,
30-April-2021,14961.72,15046.18,14806.03,14833.77,
3-May-2021,14719.46,14875.12,14625.91,14840.38,
4-May-2021,14902.84,14934.68,14679.86,14713.37,
5-May-2021,14814.62,14869.64,14730.57,14851.05,
6-May-2021,14921.11,14974.73,14846.24,14956.58,
7-May-2021,15031.17,15083.52,14990.17,15038.96,
10-May-2021,15129.73,15191.32,15117.15,15170.68,
11-May-2021,15043.77,15148.43,15009.21,15104.97,
12-May-2021,15122.66,15122.66,14917.47,14966.84,
14-May-2021,15039.49,15039.49,14841.12,14926.61,
17-May-2021,15010.07,15175.88,14969.54,15162.61,
18-May-2021,15292.26,15381.88,15291.19,15358.80,
19-May-2021,15338.71,15393.85,15281.58,15300.75,
20-May-2021,15323.88,15345.89,15166.57,15188.31,
21-May-2021,15278.59,15437.81,15267.39,15425.63,
24-May-2021,15482.06,15514.94,15405.70,15463.23,
25-May-2021,15554.24,15563.82,15432.32,15476.21,
26-May-2021,15545.64,15575.68,15463.93,15555.19,
27-May-2021,15599.89,15636.23,15532.43,15596.86,
28-May-2021,15684.29,15718.99,15649.50,15677.05,
31-May-2021,15705.20,15845.06,15628.75,15822.33,
1-June-2021,15867.11,15899.22,15757.97,15807.70,
2-June-2021,15773.49,15862.65,15723.24,15843.01,
3-June-2021,15925.37,15975.15,15888.09,15962.62,
4-June-2021,16000.35,16009.44,15903.12,15952.56,
7-June-2021,16006.55,16062.08,15968.21,16036.39,
8-June-2021,16074.42,16075.13,15967.08,16038.11,
9-June-2021,16082.41,16105.50,15854.38,15928.35,
10-June-2021,15993.74,16056.93,15951.25,16046.12,
11-June-2021,16106.40,16140.27,16048.06,16100.40,
14-June-2021,16092.02,16120.88,15879.77,16104.91,
15-June-2021,16168.52,16201.64,16146.17,16169.14,
16-June-2021,16176.73,16185.54,16039.73,16063.33,
17-June-2021,15949.84,16069.56,15904.99,15977.89,
18-June-2021,16038.02,16042.87,15704.66,15951.82,
21-June-2021,15805.96,16034.54,15761.84,16020.16,
22-June-2021,16120.17,16173.07,16030.80,16049.49,
23-June-2021,16146.94,16146.99,15948.91,15961.30,
24-June-2021,16019.28,16065.12,15981.46,16038.06,
25-June-2021,16094.23,16132.61,16036.46,16120.78,
28-June-2021,16186.61,16186.69,16077.25,16097.09,
29-June-2021,16117.46,16131.88,16010.39,16033.41,
30-June-2021,16073.86,16121.99,15998.50,16009.72,
1-July-2021,16059.22,16059.22,15964.74,15977.59,
2-July-2021,16019.69,16027.98,15944.50,16015.10,
5-July-2021,16084.28,16141.18,16062.16,16131.10,
6-July-2021,16137.66,16215.72,16096.57,16114.01,
7-July-2021,16131.43,16196.33,16073.75,16178.85,
8-July-2021,16182.85,16195.40,15991.16,16035.77,
9-July-2021,16025.45,16045.03,15951.27,16015.65,
12-July-2021,16094.26,16116.26,15979.97,16026.44,
13-July-2021,16116.42,16133.38,16066.75,16125.31,
14-July-2021,16140.91,16179.04,16082.44,16159.16,
15-July-2021,16181.15,16252.02,16173.85,16225.84,
16-July-2021,16256.78,16266.55,16195.94,16231.16,
19-July-2021,16090.15,16161.63,16022.95,16073.58,
20-July-2021,16043.54,16055.26,15895.97,15952.39,
22-July-2021,16051.67,16166.46,16046.90,16154.77,
23-July-2021,16202.09,16224.92,16098.01,16180.24,
26-July-2021,16191.70,16223.80,16127.82,16154.93,
27-July-2021,16202.90,16215.13,16025.24,16070.37,
28-July-2021,16110.89,16110.89,15842.12,16040.87,
29-July-2021,16117.24,16142.96,16075.59,16105.99,
30-July-2021,16147.06,16208.93,16086.72,16108.48,
2-August-2021,16209.64,16255.50,16187.16,16246.70,
3-August-2021,16306.37,16492.66,16286.26,16476.95,
4-August-2021,16551.53,16623.07,16531.25,16565.62,
5-August-2021,16625.10,16640.43,16504.98,16597.54,
6-August-2021,16608.39,16645.03,16534.57,16551.04,
9-August-2021,16593.88,16623.26,16467.24,16546.16,
10-August-2021,16575.18,16637.06,16462.30,16546.58,
11-August-2021,16589.07,16606.13,16403.62,16549.51,
12-August-2021,16585.37,16642.95,16553.24,16636.11,
13-August-2021,16662.43,16787.37,16654.35,16769.50,
16-August-2021,16790.36,16829.30,16728.49,16803.52,
17-August-2021,16807.01,16872.52,16730.66,16856.34,
18-August-2021,16933.24,16946.47,16795.22,16820.74,
20-August-2021,16687.30,16764.42,16629.42,16669.13,
23-August-2021,16775.74,16802.05,16594.81,16691.77,
24-August-2021,16735.71,16851.10,16700.91,16837.27,
25-August-2021,16877.59,16920.00,16830.07,16850.59,
26-August-2021,16876.34,16902.17,16817.01,16853.24,
27-August-2021,16849.25,16950.45,16793.01,16934.90,
30-August-2021,16999.80,17195.92,16994.88,17178.24,
31-August-2021,17213.70,17395.63,17163.36,17375.21,
1-September-2021,17441.24,17475.39,17324.22,17347.53,
2-September-2021,17379.04,17518.78,17339.87,17508.78,
3-September-2021,17553.31,17611.43,17494.05,17595.27,
6-September-2021,17685.41,17696.86,17621.71,17644.29,
7-September-2021,17689.09,17698.23,17550.09,17623.32,
8-September-2021,17645.44,17650.40,17524.74,17626.63,
9-September-2021,17605.93,17657.84,17577.93,17650.27,
13-September-2021,17651.80,17662.65,17554.76,17640.13,
14-September-2021,17727.85,17732.25,17670.40,17685.78,
15-September-2021,17722.42,17834.54,17699.38,17822.83,
16-September-2021,17875.90,17938.69,17813.24,17925.37,
17-September-2021,18006.75,18082.90,17819.03,17870.68,
20-September-2021,17752.72,17900.99,17624.07,17657.73,
21-September-2021,17682.69,17835.99,17581.03,17817.11,
22-September-2021,17876.01,17891.58,17804.13,17838.39,
23-September-2021,17969.66,18126.91,17944.40,18107.99,
24-September-2021,18187.33,18224.60,18071.67,18103.33,
27-September-2021,18175.59,18182.50,18045.44,18107.41,
28-September-2021,18169.42,18170.05,17833.89,17998.66,
29-September-2021,17893.30,18031.14,17858.92,17963.09,
30-September-2021,18010.42,18010.42,17850.72,17880.57,
1-October-2021,17821.58,17832.12,17721.11,17805.09,
4-October-2021,17912.87,18023.97,17869.32,17982.10,
5-October-2021,17992.01,18118.13,17941.52,18109.52,
6-October-2021,18179.84,18179.84,17892.49,17926.09,
7-October-2021,18060.88,18148.96,18052.89,18088.79,
8-October-2021,18182.62,18226.96,18121.61,18170.09,
11-October-2021,18204.90,18330.84,18132.87,18242.80,
12-October-2021,18245.58,18320.80,18172.51,18307.85,
13-October-2021,18427.42,18537.78,18385.06,18499.75,
14-October-2021,18625.64,18680.69,18588.29,18667.90,
18-October-2021,18849.22,18873.46,18785.61,18799.75,
19-October-2021,18926.88,18926.88,18649.77,18691.77,
20-October-2021,18715.68,18725.80,18444.42,18512.62,
21-October-2021,18610.98,18624.92,18280.38,18420.56,
22-October-2021,18467.27,18548.85,18249.89,18331.72,
25-October-2021,18473.73,18475.11,18135.53,18306.66,
26-October-2021,18325.19,18510.55,18308.28,18471.55,
27-October-2021,18522.80,18561.35,18389.49,18432.63,
28-October-2021,18412.47,18412.47,18009.89,18071.53,
29-October-2021,18048.87,18159.94,17819.72,17921.27,
1-November-2021,18013.46,18193.80,17941.15,18178.55,
2-November-2021,18255.04,18258.84,18115.89,18155.55,
3-November-2021,18226.02,18254.13,18028.08,18112.54,
4-November-2021,18251.10,18251.10,18193.16,18208.90,
8-November-2021,18298.61,18388.99,18134.48,18371.26,
9-November-2021,18398.39,18422.99,18301.10,18365.60,
10-November-2021,18326.75,18393.95,18252.88,18350.79,
11-November-2021,18335.45,18335.70,18140.55,18214.29,
12-November-2021,18316.13,18455.24,18248.00,18438.05,
15-November-2021,18494.57,18543.93,18417.92,18454.31,
16-November-2021,18478.61,18490.84,18324.35,18360.74,
17-November-2021,18327.61,18399.78,18256.02,18276.43,
18-November-2021,18276.40,18322.89,18040.65,18117.26,
22-November-2021,18146.34,18160.75,17608.58,17755.97,
23-November-2021,17635.24,17913.98,17567.31,17869.96,
24-November-2021,17927.92,17973.50,17725.43,17786.20,
25-November-2021,17804.34,17932.36,17708.33,17909.13,
26-November-2021,17750.87,17751.03,17339.25,17373.88,
29-November-2021,17314.38,17487.72,17091.88,17372.32,
30-November-2021,17381.15,17657.48,17262.19,17319.15,
1-December-2021,17413.98,17532.89,17386.01,17494.04,
2-December-2021,17533.44,17732.86,17501.00,17715.94,
3-December-2021,17745.02,17805.17,17520.56,17535.24,
6-December-2021,17560.49,17561.26,17223.38,17240.51,
7-December-2021,17356.42,17576.90,17319.25,17507.66,
8-December-2021,17658.14,17811.19,17649.18,17796.52,
9-December-2021,17861.73,17873.03,17717.50,17843.97,
10-December-2021,17816.14,17869.34,17751.43,17851.03,
